paper_id,organization_id
paper_3953,organization_64
paper_3953,organization_259
paper_3954,organization_465
paper_3955,organization_3542
paper_3955,organization_11
paper_3955,organization_469
paper_3956,organization_26
paper_3957,organization_119
paper_3957,organization_12
paper_3958,organization_40
paper_3958,organization_26
paper_3959,organization_48
paper_3960,organization_212
paper_3960,organization_156
paper_3960,organization_3543
paper_3961,organization_10
paper_3961,organization_12
paper_3962,organization_23
paper_3962,organization_181
paper_3963,organization_1779
paper_3963,organization_241
paper_3965,organization_364
paper_3967,organization_107
paper_3968,organization_683
paper_3968,organization_26
paper_3968,organization_155
paper_3969,organization_846
paper_3969,organization_3544
paper_3969,organization_232
paper_3970,organization_120
paper_3970,organization_832
paper_3971,organization_48
paper_3971,organization_433
paper_3972,organization_3545
paper_3972,organization_3546
paper_3972,organization_3547
paper_3972,organization_549
paper_3973,organization_3548
paper_3974,organization_64
paper_3975,organization_3549
paper_3975,organization_3550
paper_3975,organization_3551
paper_3975,organization_774
paper_3976,organization_3552
paper_3976,organization_3553
paper_3977,organization_3554
paper_3977,organization_11
paper_3977,organization_3555
paper_3978,organization_306
paper_3978,organization_237
paper_3979,organization_640
paper_3979,organization_10
paper_3980,organization_261
paper_3980,organization_3556
paper_3982,organization_1153
paper_3982,organization_3557
paper_3983,organization_2971
paper_3984,organization_74
paper_3984,organization_226
paper_3984,organization_523
paper_3984,organization_120
paper_3985,organization_136
paper_3985,organization_3425
paper_3986,organization_345
paper_3986,organization_62
paper_3987,organization_314
paper_3987,organization_394
paper_3987,organization_48
paper_3988,organization_3558
paper_3988,organization_221
paper_3988,organization_1021
paper_3988,organization_2594
paper_3988,organization_555
paper_3988,organization_50
paper_3989,organization_2
paper_3989,organization_3037
paper_3989,organization_366
paper_3990,organization_135
paper_3990,organization_766
paper_3991,organization_3559
paper_3993,organization_471
paper_3993,organization_26
paper_3993,organization_48
paper_3994,organization_259
paper_3995,organization_94
paper_3997,organization_601
paper_3997,organization_11
paper_3998,organization_3560
paper_3998,organization_3561
paper_3998,organization_3562
paper_4000,organization_306
paper_4001,organization_221
paper_4001,organization_135
paper_4001,organization_313
paper_4002,organization_3563
paper_4002,organization_327
paper_4002,organization_63
paper_4002,organization_1282
paper_4002,organization_1214
paper_4004,organization_3564
paper_4005,organization_625
paper_4005,organization_2880
paper_4005,organization_194
paper_4005,organization_548
paper_4006,organization_386
paper_4006,organization_1248
paper_4006,organization_1668
paper_4006,organization_387
paper_4007,organization_1339
paper_4008,organization_3565
paper_4009,organization_327
paper_4009,organization_3047
paper_4010,organization_1839
paper_4010,organization_1838
paper_4010,organization_841
paper_4011,organization_116
paper_4012,organization_3566
paper_4012,organization_313
paper_4012,organization_769
paper_4012,organization_3567
paper_4013,organization_120
paper_4013,organization_1485
paper_4015,organization_3568
paper_4016,organization_3569
paper_4016,organization_3570
paper_4016,organization_116
paper_4017,organization_495
paper_4017,organization_443
paper_4017,organization_262
paper_4017,organization_481
paper_4018,organization_2878
paper_4018,organization_11
paper_4018,organization_26
paper_4018,organization_62
paper_4019,organization_1170
paper_4019,organization_890
paper_4020,organization_3571
paper_4020,organization_3572
paper_4021,organization_14
paper_4022,organization_156
paper_4022,organization_95
paper_4023,organization_2543
paper_4023,organization_28
paper_4024,organization_3573
paper_4024,organization_30
paper_4025,organization_1416
paper_4025,organization_565
paper_4026,organization_854
paper_4026,organization_44
paper_4026,organization_154
paper_4026,organization_204
paper_4026,organization_329
paper_4027,organization_220
paper_4028,organization_120
paper_4029,organization_3574
paper_4029,organization_3575
paper_4031,organization_555
paper_4031,organization_26
paper_4032,organization_123
paper_4032,organization_11
paper_4032,organization_26
paper_4032,organization_46
paper_4034,organization_3576
paper_4034,organization_668
paper_4034,organization_2131
paper_4034,organization_90
paper_4036,organization_3577
paper_4036,organization_2976
paper_4036,organization_3578
paper_4037,organization_131
paper_4037,organization_3579
paper_4037,organization_766
paper_4037,organization_3580
paper_4037,organization_3581
paper_4037,organization_46
paper_4037,organization_3582
paper_4037,organization_3583
paper_4038,organization_226
paper_4038,organization_261
paper_4038,organization_2828
paper_4038,organization_186
paper_4038,organization_11
paper_4039,organization_327
paper_4039,organization_3584
paper_4040,organization_64
paper_4041,organization_3585
paper_4042,organization_2429
paper_4042,organization_14
paper_4044,organization_213
paper_4045,organization_116
paper_4046,organization_2053
paper_4046,organization_3586
paper_4047,organization_3587
paper_4047,organization_278
paper_4048,organization_471
paper_4048,organization_2286
paper_4049,organization_785
paper_4050,organization_702
paper_4050,organization_23
paper_4050,organization_404
paper_4051,organization_278
paper_4053,organization_213
paper_4053,organization_41
paper_4054,organization_35
paper_4055,organization_3588
paper_4055,organization_1791
paper_4056,organization_23
paper_4056,organization_965
paper_4057,organization_3589
paper_4057,organization_345
paper_4058,organization_8
paper_4059,organization_116
paper_4059,organization_163
paper_4060,organization_117
paper_4060,organization_3590
paper_4060,organization_118
paper_4061,organization_2185
paper_4061,organization_1470
paper_4061,organization_533
paper_4061,organization_112
paper_4064,organization_3591
paper_4064,organization_3592
paper_4064,organization_2181
paper_4064,organization_3593
paper_4064,organization_117
paper_4064,organization_1644
paper_4064,organization_1434
paper_4069,organization_64
paper_4069,organization_1076
paper_4069,organization_3594
paper_4070,organization_156
paper_4071,organization_64
paper_4071,organization_3595
paper_4071,organization_2406
paper_4072,organization_416
paper_4072,organization_1412
paper_4073,organization_3596
paper_4073,organization_855
paper_4073,organization_3597
paper_4073,organization_3598
paper_4073,organization_3599
paper_4073,organization_3600
paper_4073,organization_3601
paper_4073,organization_3602
paper_4073,organization_262
paper_4073,organization_600
paper_4074,organization_532
paper_4075,organization_769
paper_4075,organization_3603
paper_4075,organization_3604
paper_4076,organization_40
paper_4076,organization_136
paper_4076,organization_561
paper_4077,organization_3605
paper_4077,organization_361
paper_4078,organization_151
paper_4078,organization_260
paper_4078,organization_46
paper_4078,organization_327
paper_4078,organization_26
paper_4078,organization_1913
paper_4079,organization_119
paper_4080,organization_3606
paper_4081,organization_40
paper_4081,organization_465
paper_4081,organization_3607
paper_4082,organization_3608
paper_4082,organization_1059
paper_4083,organization_1407
paper_4083,organization_74
paper_4083,organization_1344
paper_4083,organization_568
paper_4084,organization_61
paper_4084,organization_2003
paper_4085,organization_1981
paper_4085,organization_561
paper_4086,organization_3609
paper_4086,organization_864
paper_4086,organization_3610
paper_4087,organization_213
paper_4087,organization_23
paper_4087,organization_532
paper_4088,organization_2876
paper_4088,organization_1499
paper_4090,organization_3611
paper_4090,organization_179
paper_4091,organization_60
paper_4091,organization_382
paper_4091,organization_226
paper_4092,organization_3612
paper_4093,organization_64
paper_4093,organization_3613
paper_4095,organization_120
paper_4095,organization_854
paper_4095,organization_525
paper_4095,organization_3614
paper_4095,organization_2
paper_4097,organization_24
paper_4097,organization_50
paper_4098,organization_226
paper_4098,organization_3615
paper_4099,organization_974
paper_4100,organization_3616
paper_4101,organization_97
paper_4103,organization_3617
paper_4103,organization_2451
paper_4103,organization_2529
paper_4104,organization_555
paper_4105,organization_3618
paper_4105,organization_1960
paper_4106,organization_1174
paper_4106,organization_3619
paper_4106,organization_3620
paper_4107,organization_561
paper_4108,organization_3621
paper_4108,organization_3622
paper_4108,organization_3623
paper_4108,organization_3624
paper_4108,organization_3625
paper_4109,organization_35
paper_4109,organization_1285
paper_4109,organization_345
paper_4109,organization_763
paper_4110,organization_64
paper_4110,organization_151
paper_4110,organization_202
paper_4113,organization_810
paper_4113,organization_3626
paper_4114,organization_3627
paper_4114,organization_15
paper_4116,organization_1151
paper_4117,organization_24
paper_4117,organization_3628
paper_4118,organization_202
paper_4118,organization_1384
paper_4118,organization_678
paper_4118,organization_1494
paper_4118,organization_910
paper_4118,organization_1820
paper_4119,organization_26
paper_4120,organization_15
paper_4120,organization_1590
paper_4121,organization_14
paper_4122,organization_328
paper_4122,organization_916
paper_4122,organization_3629
paper_4123,organization_2582
paper_4124,organization_74
paper_4125,organization_3630
paper_4125,organization_1723
paper_4125,organization_448
paper_4126,organization_1006
paper_4128,organization_263
paper_4128,organization_3346
paper_4128,organization_156
paper_4129,organization_60
paper_4129,organization_154
paper_4129,organization_2890
paper_4129,organization_329
paper_4130,organization_3631
paper_4131,organization_221
paper_4131,organization_35
paper_4132,organization_739
paper_4132,organization_186
paper_4133,organization_306
paper_4133,organization_2562
paper_4134,organization_3632
paper_4134,organization_3633
paper_4134,organization_3634
paper_4134,organization_306
paper_4134,organization_3635
paper_4135,organization_24
