node_id,paper_id,publish_date,title
paper_3491,2406.10278,2024-06-12,Prompt-Based Length Controlled Generation with Multiple Control Types
paper_3492,1110.4756,2011-10-21,Fourier Cosine and Sine Transform on fractal space
paper_3493,2409.20551,2024-09-30,UniAff: A Unified Representation of Affordances for Tool Usage and Articulation with Vision-Language Models
paper_3494,2003.01332,2020-03-03,Heterogeneous Graph Transformer
paper_3495,2409.19952,2024-09-30,Image Copy Detection for Diffusion Models
paper_3496,2409.19715,2024-09-29,Coffee-Gym: An Environment for Evaluating and Improving Natural Language Feedback on Erroneous Code
paper_3497,2109.08259,2021-09-17,Self-training with Few-shot Rationalization: Teacher Explanations Aid Student in Few-shot NLU
paper_3498,2409.19339,2024-09-28,Visual Question Decomposition on Multimodal Large Language Models
paper_3499,2409.19627,2024-09-29,IDEAW: Robust Neural Audio Watermarking with Invertible Dual-Embedding
paper_3500,2409.19951,2024-09-30,Law of the Weakest Link: Cross Capabilities of Large Language Models
paper_3501,2407.18921,2024-07-09,Mobile Edge Intelligence for Large Language Models: A Contemporary Survey
paper_3502,2303.15987,2023-03-28,Sentiment Analysis Dataset in Moroccan Dialect: Bridging the Gap Between Arabic and Latin Scripted dialect
paper_3503,2409.19603,2024-09-29,One Token to Seg Them All: Language Instructed Reasoning Segmentation in Videos
paper_3504,2410.00890,2024-10-01,Flex3D: Feed-Forward 3D Generation With Flexible Reconstruction Model And Input View Curation
paper_3505,2411.09764,2024-11-14,ModelPredictiveControl.jl: advanced process control made easy in Julia
paper_3506,2410.00337,2024-10-01,SyntheOcc: Synthesize Geometric-Controlled Street View Images through 3D Semantic MPIs
paper_3507,2410.00086,2024-09-30,ACE: All-round Creator and Editor Following Instructions via Diffusion Transformer
paper_3508,2409.20018,2024-09-30,Visual Context Window Extension: A New Perspective for Long Video Understanding
paper_3509,2410.00418,2024-10-01,Posterior-Mean Rectified Flow: Towards Minimum MSE Photo-Realistic Image Restoration
paper_3510,2501.02158,2025-01-04,Joint Optimization for 4D Human-Scene Reconstruction in the Wild
paper_3511,2410.00231,2024-09-30,Helpful DoggyBot: Open-World Object Fetching using Legged Robots and Vision-Language Models
paper_3512,2410.00545,2024-10-01,What the Harm? Quantifying the Tangible Impact of Gender Bias in Machine Translation with a Human-centered Study
paper_3513,2409.14908,2024-09-23,KARMA: Augmenting Embodied AI Agents with Long-and-short Term Memory Systems
paper_3514,2410.23912,2024-10-31,RL-STaR: Theoretical Analysis of Reinforcement Learning Frameworks for Self-Taught Reasoner
paper_3515,2404.17732,2024-04-26,Generative Dataset Distillation: Balancing Global Structure and Local Details
paper_3516,2410.01215,2024-10-02,From Code to Correctness: Closing the Last Mile of Code Generation with Hierarchical Debugging
paper_3517,2410.01748,2024-10-02,Not All LLM Reasoners Are Created Equal
paper_3518,2410.01647,2024-10-02,3DGS-DET: Empower 3D Gaussian Splatting with Boundary Guidance and Box-Focused Sampling for 3D Object Detection
paper_3519,1908.06327,2019-08-17,Language Features Matter: Effective Language Representations for Vision-Language Tasks
paper_3520,2404.17097,2024-04-26,Rank-Preference Consistency as the Appropriate Metric for Recommender Systems
paper_3521,2409.01435,2024-09-02,Achieving Byzantine-Resilient Federated Learning via Layer-Adaptive Sparsified Model Aggregation
paper_3522,2105.14352,2021-05-29,WfCommons: A Framework for Enabling Scientific Workflow Research and Development
paper_3523,2409.20059,2024-09-30,Is Preference Alignment Always the Best Option to Enhance LLM-Based Translation? An Empirical Analysis
paper_3524,2410.01036,2024-10-01,"MOSEL: 950,000 Hours of Speech Data for Open-Source Speech Foundation Model Training on EU Languages"
paper_3525,2410.01769,2024-10-02,Quantifying Generalization Complexity for Large Language Models
paper_3526,2410.02197,2024-10-03,General Preference Modeling with Preference Representations for Aligning Language Models
paper_3527,2410.01691,2024-10-02,FactAlign: Long-form Factuality Alignment of Large Language Models
paper_3528,2410.00316,2024-10-01,EmoKnob: Enhance Voice Cloning with Fine-Grained Emotion Control
paper_3529,2410.01804,2024-10-02,EVER: Exact Volumetric Ellipsoid Rendering for Real-time View Synthesis
paper_3530,2410.00296,2024-10-01,VLMGuard: Defending VLMs against Malicious Prompts via Unlabeled Data
paper_3531,2410.01723,2024-10-02,HarmoniCa: Harmonizing Training and Inference for Better Feature Caching in Diffusion Transformer Acceleration
paper_3532,2409.20325,2024-09-30,"Old Optimizer, New Norm: An Anthology"
paper_3533,2410.01440,2024-10-02,Closed-Loop Long-Horizon Robotic Planning via Equilibrium Sequence Modeling
paper_3534,2410.01481,2024-10-02,SonicSim: A customizable simulation platform for speech processing in moving sound source scenarios
paper_3535,2412.07017,2024-12-09,Asynchronous LLM Function Calling
paper_3536,2311.04937,2023-11-07,Multimodal Clinical Benchmark for Emergency Care (MC-BEC): A Comprehensive Benchmark for Evaluating Foundation Models in Emergency Medicine
paper_3537,2003.03852,2020-02-29,Low Precision Floating-point Arithmetic for High Performance FPGA-based CNN Acceleration
paper_3538,2410.02073,2024-10-02,Depth Pro: Sharp Monocular Metric Depth in Less Than a Second
paper_3539,2410.02713,2024-10-03,Video Instruction Tuning With Synthetic Data
paper_3540,2410.02757,2024-10-03,Loong: Generating Minute-level Long Videos with Autoregressive Language Models
paper_3541,2310.09036,2023-10-13,MM-BigBench: Evaluating Multimodal Models on Multimodal Content Comprehension Tasks
paper_3542,2411.09453,2024-11-14,Long-Tailed Object Detection Pre-training: Dynamic Rebalancing Contrastive Learning with Dual Reconstruction
paper_3543,1405.4560,2014-05-18,Model Checking Markov Chains Against Unambiguous Buchi Automata
paper_3544,2410.02416,2024-10-03,Eliminating Oversaturation and Artifacts of High Guidance Scales in Diffusion Models
paper_3545,2410.01679,2024-10-02,VinePPO: Unlocking RL Potential For LLM Reasoning Through Refined Credit Assignment
paper_3546,2410.02678,2024-10-03,Distilling an End-to-End Voice Assistant Without Instruction Training Data
paper_3547,2410.02525,2024-10-03,Contextual Document Embeddings
paper_3548,2409.19291,2024-09-28,CLIP-MoE: Towards Building Mixture of Experts for CLIP with Diversified Multiplet Upcycling
paper_3549,2410.02749,2024-10-03,Training Language Models on Synthetic Edit Sequences Improves Code Synthesis
paper_3550,2412.04616,2024-12-05,Assessing and Learning Alignment of Unimodal Vision and Language Models
paper_3551,2410.02115,2024-10-03,L-CiteEval: Do Long-Context Models Truly Leverage Context for Responding?
paper_3552,2410.02762,2024-10-03,Interpreting and Editing Vision-Language Representations to Mitigate Hallucinations
paper_3553,2410.02052,2024-10-02,ExACT: Teaching AI Agents to Explore with Reflective-MCTS and Exploratory Learning
paper_3554,2410.02458,2024-10-03,MedVisionLlama: Leveraging Pre-Trained Large Language Model Layers to Enhance Medical Image Segmentation
paper_3555,2410.02763,2024-10-03,Vinoground: Scrutinizing LMMs over Dense Temporal Reasoning with Short Videos
paper_3556,2404.16851,2024-03-08,EdgeLeakage: Membership Information Leakage in Distributed Edge Intelligence Systems
paper_3557,2403.17864,2024-03-26,Synthetic training set generation using text-to-audio models for environmental sound classification
paper_3558,2410.01335,2024-10-02,Layer Swapping for Zero-Shot Cross-Lingual Transfer in Large Language Models
paper_3559,2410.00255,2024-09-30,Robin3D: Improving 3D Large Language Model via Robust Instruction Tuning
paper_3560,2410.02426,2024-10-03,Learning the Latent Rules of a Game from Data: A Chess Story
paper_3561,2410.01946,2024-10-02,SciPrompt: Knowledge-augmented Prompting for Fine-grained Categorization of Scientific Topics
paper_3562,2405.11454,2024-05-19,Comparisons Are All You Need for Optimizing Smooth Functions
paper_3563,1807.06399,2018-07-17,Are Efficient Deep Representations Learnable?
paper_3564,2410.03017,2024-10-03,Tutor CoPilot: A Human-AI Approach for Scaling Real-Time Expertise
paper_3565,2410.02703,2024-10-03,Selective Attention Improves Transformer
paper_3566,2405.12434,2024-05-21,Resolving Word Vagueness with Scenario-guided Adapter for Natural Language Inference
paper_3567,2410.01699,2024-10-02,Accelerating Auto-regressive Text-to-Image Generation with Training-free Speculative Jacobi Decoding
paper_3568,2410.02362,2024-10-03,"A Comprehensive Survey of Mamba Architectures for Medical Image Analysis: Classification, Segmentation, Restoration and Beyond"
paper_3569,2409.19989,2024-09-30,RoCoTex: A Robust Method for Consistent Texture Synthesis with Diffusion Models
paper_3570,2410.02760,2024-10-03,Erasing Conceptual Knowledge from Language Models
paper_3571,2410.01999,2024-10-02,CodeMMLU: A Multi-Task Benchmark for Assessing Code Understanding Capabilities of CodeLLMs
paper_3572,1709.09741,2017-09-27,WHY: Natural Explanations from a Robot Navigator
paper_3573,2410.02241,2024-10-03,MIGA: Mixture-of-Experts with Group Aggregation for Stock Market Prediction
paper_3574,2210.04242,2022-10-09,Improving Multi-turn Emotional Support Dialogue Generation with Lookahead Strategy Planning
paper_3575,2107.13600,2021-07-28,To Boost or not to Boost: On the Limits of Boosted Neural Networks
paper_3576,2410.03051,2024-10-04,"AuroraCap: Efficient, Performant Video Detailed Captioning and a New Benchmark"
paper_3577,1507.03803,2015-07-14,$α$-Parameterized Differential Transform Method
paper_3578,2406.16061,2024-06-23,PORT: Preference Optimization on Reasoning Traces
paper_3579,2410.02707,2024-10-03,LLMs Know More Than They Show: On the Intrinsic Representation of LLM Hallucinations
paper_3580,2410.04364,2024-10-06,VideoGuide: Improving Video Diffusion Models without Training Through a Teacher's Guide
paper_3581,0709.0929,2007-09-06,Analysis of network by generalized mutual entropies
paper_3582,2408.01779,2024-08-03,MathLearner: A Large Language Model Agent Framework for Learning to Solve Mathematical Problems
paper_3583,2410.05080,2024-10-07,ScienceAgentBench: Toward Rigorous Assessment of Language Agents for Data-Driven Scientific Discovery
paper_3584,2410.03825,2024-10-04,MonST3R: A Simple Approach for Estimating Geometry in the Presence of Motion
paper_3585,2410.04534,2024-10-06,"UniMuMo: Unified Text, Music and Motion Generation"
paper_3586,2410.05046,2024-10-07,Named Clinical Entity Recognition Benchmark
paper_3587,2410.04734,2024-10-07,TLDR: Token-Level Detective Reward Model for Large Vision Language Models
paper_3588,2211.10889,2022-11-20,Metadata Caching in Presto: Towards Fast Data Processing
paper_3589,2410.04698,2024-10-07,MathHay: An Automated Benchmark for Long-Context Mathematical Reasoning in LLMs
paper_3590,2410.04932,2024-10-07,OmniBooth: Learning Latent Control for Image Synthesis with Multi-modal Instruction
paper_3591,2410.05262,2024-10-07,TurtleBench: Evaluating Top Language Models via Real-World Yes/No Puzzles
paper_3592,2410.05057,2024-10-07,SELECT: A Large-Scale Benchmark of Data Curation Strategies for Image Classification
paper_3593,2410.03187,2024-10-04,Autonomous Character-Scene Interaction Synthesis from Text Instruction
paper_3594,2410.03160,2024-10-04,Redefining Temporal Modeling in Video Diffusion: The Vectorized Timestep Approach
paper_3595,2007.04428,2020-07-08,"Discourse Coherence, Reference Grounding and Goal Oriented Dialogue"
paper_3596,2502.02463,2025-02-04,Distribution Transformers: Fast Approximate Bayesian Inference With On-The-Fly Prior Adaptation
paper_3597,2312.14107,2023-12-21,Scalable Full-Stack Benchmarks for Quantum Computers
paper_3598,2410.01912,2024-10-02,A Spark of Vision-Language Intelligence: 2-Dimensional Autoregressive Transformer for Efficient Finegrained Image Generation
paper_3599,2410.03864,2024-10-04,DOTS: Learning to Reason Dynamically in LLMs via Optimal Reasoning Trajectories Search
paper_3600,2403.03187,2024-03-05,"Reliable, Adaptable, and Attributable Language Models with Retrieval"
paper_3601,2410.05076,2024-10-07,TidalDecode: Fast and Accurate LLM Decoding with Position Persistent Sparse Attention
paper_3602,2112.06429,2021-12-13,Decoding Visual Imagery from EEG Signals using Visual Perception Guided Network Training Method
paper_3603,2410.03290,2024-10-04,Grounded-VideoLLM: Sharpening Fine-grained Temporal Grounding in Video Large Language Models
paper_3604,2405.17024,2024-05-27,Beware of Overestimated Decoding Performance Arising from Temporal Autocorrelations in Electroencephalogram Signals
paper_3605,2011.03813,2020-11-07,MAGIC: Learning Macro-Actions for Online POMDP Planning
paper_3606,2410.14043,2024-10-17,Retrieval of Temporal Event Sequences from Textual Descriptions
paper_3607,2410.05254,2024-10-07,GLEE: A Unified Framework and Benchmark for Language-based Economic Environments
paper_3608,2410.07113,2024-10-09,Personalized Visual Instruction Tuning
paper_3609,2410.07073,2024-10-09,Pixtral 12B
paper_3610,2406.10326,2024-06-14,VANE-Bench: Video Anomaly Evaluation Benchmark for Conversational LMMs
paper_3611,2410.06885,2024-10-09,F5-TTS: A Fairytaler that Fakes Fluent and Faithful Speech with Flow Matching
paper_3612,2410.07171,2024-10-09,IterComp: Iterative Composition-Aware Feedback Learning from Model Gallery for Text-to-Image Generation
paper_3613,2410.05954,2024-10-08,Pyramidal Flow Matching for Efficient Video Generative Modeling
paper_3614,2410.07167,2024-10-09,Deciphering Cross-Modal Alignment in Large Vision-Language Models with Modality Integration Rate
paper_3615,2410.06373,2024-10-08,Unveiling the Backbone-Optimizer Coupling Bias in Visual Representation Learning
paper_3616,2410.07177,2024-10-09,MM-Ego: Towards Building Egocentric Multimodal LLMs
paper_3617,2410.06244,2024-10-08,Story-Adapter: A Training-free Iterative Framework for Long Story Visualization
paper_3618,2407.16008,2024-07-22,Boosting Reward Model with Preference-Conditional Multi-Aspect Synthetic Data Generation
paper_3619,2410.07170,2024-10-09,One Initialization to Rule them All: Fine-tuning via Explained Variance Adaptation
paper_3620,2410.05677,2024-10-08,"T2V-Turbo-v2: Enhancing Video Generation Model Post-Training through Data, Reward, and Conditional Guidance Design"
paper_3621,2410.07002,2024-10-09,CursorCore: Assist Programming through Aligning Anything
paper_3622,1910.04964,2019-10-11,Multi-modal Deep Analysis for Multimedia
paper_3623,2410.05651,2024-10-08,ViBiDSampler: Enhancing Video Interpolation Using Bidirectional Diffusion Sampler
paper_3624,2410.06166,2024-10-08,Temporal Reasoning Transfer from Text to Video
paper_3625,2311.00233,2023-11-01,Instructive Decoding: Instruction-Tuned Large Language Models are Self-Refiner from Noisy Instructions
paper_3626,2410.05295,2024-10-03,AutoDAN-Turbo: A Lifelong Agent for Strategy Self-Exploration to Jailbreak LLMs
paper_3627,2007.06941,2020-07-14,Dependency-based Compositional Synthesis (Full Version)
paper_3628,2502.03726,2025-02-06,DICE: Distilling Classifier-Free Guidance into Text Embeddings
paper_3629,2102.09708,2021-02-19,Back Translation Survey for Improving Text Augmentation
paper_3630,2410.06172,2024-10-08,Multimodal Situational Safety
paper_3631,2410.05643,2024-10-08,TRACE: Temporal Grounding Video LLM via Causal Event Modeling
paper_3632,2410.06458,2024-10-09,"LLM Self-Correction with DeCRIM: Decompose, Critique, and Refine for Enhanced Following of Instructions with Multiple Constraints"
